기준_년분기_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,폐업_률,당월_매출_금액,주중_매출_금액,주말_매출_금액,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,총_유동인구_수,총_상주인구_수,총_가구_수,월_평균_소득_금액,지출_총금액,음식_지출_총금액
20244,이촌2동,CS100008,분식전문점,4,6,0,0,34610562,31707276,2903286,정체,120,66,1575660,7870,3591,3596083,422969000,116560000
20244,이촌2동,CS100007,치킨전문점,1,5,0,0,74518417,47413618,27104799,정체,120,66,1575660,7870,3591,3596083,422969000,116560000
20244,이촌2동,CS100006,패스트푸드점,2,3,0,0,13813185,7289163,6524022,정체,120,66,1575660,7870,3591,3596083,422969000,116560000
20244,이촌2동,CS100001,한식음식점,9,9,0,11,64015368,49590251,14425117,정체,120,66,1575660,7870,3591,3596083,422969000,116560000
20244,이촌1동,CS100010,커피-음료,10,14,0,0,604710412,362333579,242376833,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100009,호프-간이주점,18,21,0,10,832109853,540911197,291198656,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100008,분식전문점,13,19,0,11,993835945,707557808,286278137,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100007,치킨전문점,2,5,20,20,404784639,275016509,129768130,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100006,패스트푸드점,5,8,0,0,374432002,220618937,153813065,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100005,제과점,7,15,0,0,143278593,93672174,49606419,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100004,양식음식점,9,10,0,0,1320266060,957425328,362840732,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100003,일식음식점,16,20,0,5,3303410222,2428000611,875409611,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100002,중식음식점,7,7,0,0,1049568074,774843074,274725000,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,이촌1동,CS100001,한식음식점,63,66,2,3,3657792512,2465654830,1192137682,정체,130,65,4529722,24933,9125,5974291,2941330000,846991000
20244,한강로동,CS100010,커피-음료,238,291,4,4,5770098086,4518723859,1251374227,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100009,호프-간이주점,91,99,5,4,3415195096,2306120207,1109074889,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100008,분식전문점,50,67,0,3,3047670716,2556496536,491174180,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100007,치킨전문점,4,17,0,0,867286347,655489715,211796632,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100006,패스트푸드점,30,61,2,3,784345136,581135871,203209265,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100005,제과점,46,71,1,3,397991561,314623317,83368244,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100004,양식음식점,117,129,5,4,2639021112,1812253002,826768110,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100003,일식음식점,80,95,2,5,2287520618,1932738884,354781734,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100002,중식음식점,32,38,0,0,706486035,550588172,155897863,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,한강로동,CS100001,한식음식점,377,421,5,1,41125006316,30445000127,10680006189,정체,123,59,5725220,20977,11229,4948344,32261747000,13724241000
20244,용문동,CS100010,커피-음료,16,19,0,0,96690064,63770400,32919664,정체,121,54,2463909,11380,5307,3568910,1564605000,490513000
20244,용문동,CS100009,호프-간이주점,19,19,0,16,423528455,329839222,93689233,정체,121,54,2463909,11380,5307,3568910,1564605000,490513000
20244,용문동,CS100008,분식전문점,19,22,0,5,232160512,176745516,55414996,정체,121,54,2463909,11380,5307,3568910,1564605000,490513000
20244,용문동,CS100007,치킨전문점,5,16,6,6,246322195,156335618,89986577,정체,121,54,2463909,11380,5307,3568910,1564605000,490513000
20244,용문동,CS100006,패스트푸드점,1,4,0,0,68659231,44614687,24044544,정체,121,54,2463909,11380,5307,3568910,1564605000,490513000
20244,용문동,CS100005,제과점,6,7,0,0,41198985,31237222,9961763,정체,121,54,2463909,11380,5307,3568910,1564605000,490513000
20244,용문동,CS100004,양식음식점,4,5,0,0,111391973,86985783,24406190,정체,121,54,2463909,11380,5307,3568910,1564605000,490513000
20244,용문동,CS100001,한식음식점,50,56,0,4,3806768095,2726210111,1080557984,정체,121,54,2463909,11380,5307,3568910,1564605000,490513000
20244,효창동,CS100010,커피-음료,18,21,10,10,345358788,225428289,119930499,상권확장,108,60,3838214,10665,4718,3523201,1056674000,212262000
20244,효창동,CS100008,분식전문점,3,6,0,0,126712851,105813262,20899589,상권확장,108,60,3838214,10665,4718,3523201,1056674000,212262000
20244,효창동,CS100007,치킨전문점,1,3,0,0,50598184,39689913,10908271,상권확장,108,60,3838214,10665,4718,3523201,1056674000,212262000
20244,효창동,CS100006,패스트푸드점,1,4,0,0,61983535,43579135,18404400,상권확장,108,60,3838214,10665,4718,3523201,1056674000,212262000
20244,효창동,CS100005,제과점,5,6,17,17,585359056,357815080,227543976,상권확장,108,60,3838214,10665,4718,3523201,1056674000,212262000
20244,효창동,CS100001,한식음식점,12,13,0,0,671322553,501978862,169343691,상권확장,108,60,3838214,10665,4718,3523201,1056674000,212262000
20244,원효로2동,CS100010,커피-음료,16,24,8,4,329649910,257931460,71718450,정체,141,56,3852280,13626,6245,3817026,1186219000,371653000
20244,원효로2동,CS100009,호프-간이주점,12,13,15,0,199792294,147363799,52428495,정체,141,56,3852280,13626,6245,3817026,1186219000,371653000
20244,원효로2동,CS100008,분식전문점,10,12,8,8,76447853,70596270,5851583,정체,141,56,3852280,13626,6245,3817026,1186219000,371653000
20244,원효로2동,CS100005,제과점,4,7,0,0,111140193,80875810,30264383,정체,141,56,3852280,13626,6245,3817026,1186219000,371653000
20244,원효로2동,CS100003,일식음식점,4,4,0,0,58637395,58637395,0,정체,141,56,3852280,13626,6245,3817026,1186219000,371653000
20244,원효로2동,CS100002,중식음식점,4,4,0,0,783313074,604601650,178711424,정체,141,56,3852280,13626,6245,3817026,1186219000,371653000
20244,원효로2동,CS100001,한식음식점,41,46,2,4,1494188837,1175487029,318701808,정체,141,56,3852280,13626,6245,3817026,1186219000,371653000
20244,원효로1동,CS100010,커피-음료,53,63,3,3,1042528930,802493816,240035114,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,원효로1동,CS100009,호프-간이주점,42,46,2,4,3577070442,2733504483,843565959,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,원효로1동,CS100008,분식전문점,15,17,6,0,566028860,518341215,47687645,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,원효로1동,CS100007,치킨전문점,2,6,17,17,163836618,130829260,33007358,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,원효로1동,CS100006,패스트푸드점,7,10,10,0,125627987,94935234,30692753,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,원효로1동,CS100005,제과점,9,14,0,14,260826046,203733031,57093015,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,원효로1동,CS100003,일식음식점,7,10,0,0,277957999,257651128,20306871,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,원효로1동,CS100002,중식음식점,12,13,0,0,589964186,509284174,80680012,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,원효로1동,CS100001,한식음식점,136,146,1,2,11435084046,9182699250,2252384796,정체,128,59,5038071,16956,9246,4450695,3090599000,1268186000
20244,청파동,CS100010,커피-음료,80,99,3,5,2182417216,1640418181,541999035,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100009,호프-간이주점,37,41,0,0,1452285018,1009203094,443081924,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100008,분식전문점,55,71,7,0,1516757550,1147647176,369110374,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100007,치킨전문점,4,11,0,18,230065007,185554235,44510772,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100006,패스트푸드점,21,36,0,6,594838635,465326869,129511766,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100005,제과점,19,23,0,13,748256490,554902102,193354388,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100004,양식음식점,31,36,6,0,858039968,714328386,143711582,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100003,일식음식점,14,19,5,0,915304032,706475017,208829015,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100002,중식음식점,6,12,8,0,1025331829,790089412,235242417,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,청파동,CS100001,한식음식점,118,139,5,3,7745228086,6080959830,1664268256,상권확장,106,53,7658693,18842,11116,2608804,3422874000,1585015000
20244,남영동,CS100010,커피-음료,70,92,3,0,3933845699,3066304334,867541365,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100009,호프-간이주점,45,51,4,2,9893223757,7260641655,2632582102,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100008,분식전문점,26,41,7,5,803559940,630415692,173144248,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100007,치킨전문점,6,19,0,5,290685901,221738486,68947415,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100006,패스트푸드점,9,19,16,11,1027353554,809443133,217910421,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100005,제과점,19,23,0,4,87704748,71565689,16139059,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100004,양식음식점,34,36,0,0,910802286,660780882,250021404,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100003,일식음식점,33,34,0,6,1209071530,918474875,290596655,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100002,중식음식점,19,23,4,0,1557983700,1248630819,309352881,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,남영동,CS100001,한식음식점,192,229,3,2,29574998877,23726116626,5848882251,상권확장,108,57,2018933,6819,4845,3183091,49293891000,3465797000
20244,용산2가동,CS100010,커피-음료,76,85,7,0,1366775037,710872977,655902060,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100009,호프-간이주점,39,40,0,0,307905359,194525031,113380328,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100008,분식전문점,9,12,8,0,260122025,135657074,124464951,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100007,치킨전문점,3,5,0,0,398563162,262183702,136379460,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100006,패스트푸드점,15,18,6,6,918579753,474760838,443818915,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100005,제과점,15,17,6,0,363035872,235947509,127088363,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100004,양식음식점,79,81,4,1,2550566373,1313088779,1237477594,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100003,일식음식점,6,6,0,0,30000000,17759984,12240016,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100002,중식음식점,3,3,0,0,115724525,72536450,43188075,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,용산2가동,CS100001,한식음식점,42,46,4,0,2017557409,1111075529,906481880,다이나믹,92,49,4759841,8866,5007,2540319,132012233000,1672092000
20244,후암동,CS100010,커피-음료,59,65,0,6,1024059815,740282660,283777155,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100009,호프-간이주점,15,15,0,0,350278901,236325426,113953475,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100008,분식전문점,10,14,0,0,465687911,338848839,126839072,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100007,치킨전문점,2,8,0,13,152251728,110696465,41555263,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100006,패스트푸드점,6,8,0,13,56812253,35469040,21343213,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100005,제과점,7,9,0,11,431315330,313693493,117621837,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100004,양식음식점,24,24,0,4,733310478,560747752,172562726,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100003,일식음식점,11,11,9,0,33749702,30340112,3409590,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100002,중식음식점,5,5,0,0,251774705,160382202,91392503,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,후암동,CS100001,한식음식점,74,81,4,5,5867883771,4719391254,1148492517,상권확장,105,58,3920900,16020,8265,3013677,2338096000,840030000
20244,중림동,CS100010,커피-음료,32,46,4,2,829356557,694174978,135181579,정체,122,59,1816944,12142,5937,4435938,3142897000,1128502000
20244,중림동,CS100009,호프-간이주점,23,26,0,0,1332979756,1039921275,293058481,정체,122,59,1816944,12142,5937,4435938,3142897000,1128502000
20244,중림동,CS100008,분식전문점,10,17,0,6,141404903,134650084,6754819,정체,122,59,1816944,12142,5937,4435938,3142897000,1128502000
20244,중림동,CS100007,치킨전문점,2,8,0,0,183433359,170524250,12909109,정체,122,59,1816944,12142,5937,4435938,3142897000,1128502000
20244,중림동,CS100005,제과점,5,7,0,0,9835042,8799129,1035913,정체,122,59,1816944,12142,5937,4435938,3142897000,1128502000
20244,중림동,CS100004,양식음식점,15,16,6,0,114699072,102543164,12155908,정체,122,59,1816944,12142,5937,4435938,3142897000,1128502000
20244,중림동,CS100002,중식음식점,6,7,0,0,178363107,171484570,6878537,정체,122,59,1816944,12142,5937,4435938,3142897000,1128502000
20244,중림동,CS100001,한식음식점,86,96,3,1,10655128432,9079266685,1575861747,정체,122,59,1816944,12142,5937,4435938,3142897000,1128502000
20244,황학동,CS100010,커피-음료,27,38,5,5,723532245,507555582,215976663,정체,127,68,5824539,12685,7419,3247840,4508401000,1578840000
20244,황학동,CS100009,호프-간이주점,35,39,3,3,1093612638,898952378,194660260,정체,127,68,5824539,12685,7419,3247840,4508401000,1578840000
20244,황학동,CS100008,분식전문점,24,32,0,0,1201772146,852026125,349746021,정체,127,68,5824539,12685,7419,3247840,4508401000,1578840000
20244,황학동,CS100007,치킨전문점,4,8,0,13,77223582,51728770,25494812,정체,127,68,5824539,12685,7419,3247840,4508401000,1578840000
20244,황학동,CS100005,제과점,5,10,10,0,277051877,195657315,81394562,정체,127,68,5824539,12685,7419,3247840,4508401000,1578840000
20244,황학동,CS100004,양식음식점,10,12,0,0,74753337,51876359,22876978,정체,127,68,5824539,12685,7419,3247840,4508401000,1578840000
20244,황학동,CS100003,일식음식점,8,8,0,0,54733142,34710636,20022506,정체,127,68,5824539,12685,7419,3247840,4508401000,1578840000
20244,황학동,CS100001,한식음식점,156,176,4,2,14439124765,9206525173,5232599592,정체,127,68,5824539,12685,7419,3247840,4508401000,1578840000
20244,동화동,CS100010,커피-음료,20,25,4,0,141376686,82192116,59184570,정체,110,53,3541169,9941,3987,3621349,1736478000,482233000
20244,동화동,CS100009,호프-간이주점,7,8,13,0,156032363,103285338,52747025,정체,110,53,3541169,9941,3987,3621349,1736478000,482233000
20244,동화동,CS100008,분식전문점,11,12,8,8,146764737,109261570,37503167,정체,110,53,3541169,9941,3987,3621349,1736478000,482233000
20244,동화동,CS100007,치킨전문점,2,6,0,0,33749681,21641746,12107935,정체,110,53,3541169,9941,3987,3621349,1736478000,482233000
20244,동화동,CS100006,패스트푸드점,2,3,0,0,28054722,20446541,7608181,정체,110,53,3541169,9941,3987,3621349,1736478000,482233000
20244,동화동,CS100002,중식음식점,4,4,0,0,125572048,84108196,41463852,정체,110,53,3541169,9941,3987,3621349,1736478000,482233000
20244,동화동,CS100001,한식음식점,46,51,12,8,2369888687,1793936124,575952563,정체,110,53,3541169,9941,3987,3621349,1736478000,482233000
20244,신당5동,CS100010,커피-음료,14,19,0,0,93818149,62835241,30982908,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100009,호프-간이주점,43,44,2,2,3265818927,2046470880,1219348047,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100008,분식전문점,11,16,6,6,270253713,200313960,69939753,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100007,치킨전문점,4,11,0,0,90633299,62148160,28485139,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100006,패스트푸드점,4,10,0,20,272176363,195583569,76592794,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100005,제과점,4,8,0,0,660653495,505171336,155482159,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100004,양식음식점,15,16,6,0,102587614,73314651,29272963,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100003,일식음식점,14,17,6,0,130465399,101432766,29032633,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100002,중식음식점,8,8,0,25,564766829,373854886,190911943,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,신당5동,CS100001,한식음식점,122,130,2,3,8584939642,5990360708,2594578934,상권축소,111,51,3380617,10151,5385,3027979,3004837000,1276704000
20244,청구동,CS100010,커피-음료,13,14,0,7,322568172,202900810,119667362,정체,113,53,3186417,12955,6139,3566241,1452136000,397467000
20244,청구동,CS100009,호프-간이주점,11,11,0,9,188465491,127095509,61369982,정체,113,53,3186417,12955,6139,3566241,1452136000,397467000
20244,청구동,CS100008,분식전문점,6,6,0,0,61020687,47327358,13693329,정체,113,53,3186417,12955,6139,3566241,1452136000,397467000
20244,청구동,CS100007,치킨전문점,2,3,0,0,89253253,65746794,23506459,정체,113,53,3186417,12955,6139,3566241,1452136000,397467000
20244,청구동,CS100006,패스트푸드점,2,6,0,17,149718994,126832625,22886369,정체,113,53,3186417,12955,6139,3566241,1452136000,397467000
20244,청구동,CS100003,일식음식점,5,6,0,0,87228295,71154442,16073853,정체,113,53,3186417,12955,6139,3566241,1452136000,397467000
20244,청구동,CS100001,한식음식점,29,35,0,3,1308144839,947551775,360593064,정체,113,53,3186417,12955,6139,3566241,1452136000,397467000
20244,약수동,CS100010,커피-음료,21,29,7,17,360570155,247258427,113311728,정체,117,57,1939868,16086,7737,3894878,2870911000,686147000
20244,약수동,CS100009,호프-간이주점,15,15,0,0,993986925,695337632,298649293,정체,117,57,1939868,16086,7737,3894878,2870911000,686147000
20244,약수동,CS100008,분식전문점,12,15,13,7,493741099,359492790,134248309,정체,117,57,1939868,16086,7737,3894878,2870911000,686147000
20244,약수동,CS100007,치킨전문점,3,8,0,13,17356549,12741105,4615444,정체,117,57,1939868,16086,7737,3894878,2870911000,686147000
20244,약수동,CS100006,패스트푸드점,2,7,0,0,35330949,27776059,7554890,정체,117,57,1939868,16086,7737,3894878,2870911000,686147000
20244,약수동,CS100005,제과점,7,11,0,27,331246712,241687246,89559466,정체,117,57,1939868,16086,7737,3894878,2870911000,686147000
20244,약수동,CS100003,일식음식점,12,15,7,0,498870570,393743563,105127007,정체,117,57,1939868,16086,7737,3894878,2870911000,686147000
20244,약수동,CS100001,한식음식점,58,60,10,3,5096103179,3727854663,1368248516,정체,117,57,1939868,16086,7737,3894878,2870911000,686147000
20244,다산동,CS100010,커피-음료,39,48,0,2,394583065,277255522,117327543,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100009,호프-간이주점,26,32,3,3,874551306,645239896,229311410,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100008,분식전문점,16,18,0,0,438781415,386507794,52273621,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100007,치킨전문점,1,5,0,0,2995094,2271641,723453,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100006,패스트푸드점,2,4,50,0,311467122,218601902,92865220,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100005,제과점,9,10,0,0,1440119250,1001129608,438989642,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100004,양식음식점,11,12,8,0,198227999,139008274,59219725,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100003,일식음식점,4,6,0,0,246858588,162454959,84403629,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100002,중식음식점,4,5,0,0,307851643,249847819,58003824,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,다산동,CS100001,한식음식점,79,91,7,7,9567079805,6916045169,2651034636,정체,119,56,4222623,13221,6767,2679845,3637961000,1531949000
20244,신당동,CS100010,커피-음료,43,66,2,2,956774695,810618423,146156272,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100009,호프-간이주점,26,34,3,0,401689840,279924394,121765446,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100008,분식전문점,37,48,2,4,3071944914,1939027959,1132916955,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100007,치킨전문점,4,14,0,0,198021503,141921648,56099855,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100006,패스트푸드점,7,16,6,0,1485954397,1067799739,418154658,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100005,제과점,7,12,0,0,246386531,205207015,41179516,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100004,양식음식점,17,17,6,6,70796936,46607101,24189835,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100003,일식음식점,10,13,8,0,791506508,575667033,215839475,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100002,중식음식점,22,22,9,9,645918892,493273010,152645882,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,신당동,CS100001,한식음식점,127,139,3,4,8536495594,6708038823,1828456771,정체,110,65,5495347,7385,4680,2816850,5823307000,2375650000
20244,을지로동,CS100010,커피-음료,113,149,3,1,5835909751,4716980996,1118928755,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100009,호프-간이주점,138,144,1,7,9372784824,6692601163,2680183661,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100008,분식전문점,29,34,6,6,577784266,510165930,67618336,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100007,치킨전문점,2,7,0,0,396783387,345654328,51129059,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100006,패스트푸드점,10,18,0,6,225000000,169779420,55220580,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100005,제과점,14,18,6,0,547717833,515927043,31790790,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100004,양식음식점,48,49,4,0,560620240,428920721,131699519,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100003,일식음식점,40,41,5,2,862709869,651295762,211414107,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100002,중식음식점,24,25,0,0,1078041775,915078538,162963237,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,을지로동,CS100001,한식음식점,271,290,6,2,36518697041,29324940438,7193756603,정체,151,72,4885734,3208,2292,3082514,144143085000,4972506000
20244,광희동,CS100010,커피-음료,122,153,3,4,3036314207,2309731665,726582542,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100009,호프-간이주점,53,65,2,3,4820281399,3910204546,910076853,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100008,분식전문점,46,57,2,4,2129015455,1565451411,563564044,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100007,치킨전문점,6,17,0,0,219869234,184983372,34885862,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100006,패스트푸드점,10,22,0,5,2105779702,1335351666,770428036,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100005,제과점,17,25,0,4,867077391,668081262,198996129,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100004,양식음식점,54,64,2,6,3405280743,2144798860,1260481883,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100003,일식음식점,25,26,12,0,852066521,769232019,82834502,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100002,중식음식점,21,25,8,4,371341044,317581652,53759392,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,광희동,CS100001,한식음식점,256,289,3,4,22087998324,17779504629,4308493695,정체,143,58,6676592,5676,3859,3229604,12129720000,2632046000
20244,장충동,CS100010,커피-음료,24,31,0,0,775437002,528314121,247122881,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100009,호프-간이주점,8,11,0,0,793157988,529871829,263286159,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100008,분식전문점,8,9,0,11,167425924,146573077,20852847,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100007,치킨전문점,3,4,0,0,123906386,87824205,36082181,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100006,패스트푸드점,2,4,0,25,258636753,168805599,89831154,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100005,제과점,9,10,0,0,732216629,468575483,263641146,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100004,양식음식점,14,14,0,0,686100587,476180420,209920167,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100003,일식음식점,10,11,0,0,396154822,345657933,50496889,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100002,중식음식점,6,6,0,0,380816001,311588469,69227532,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,장충동,CS100001,한식음식점,70,73,3,1,7091052537,5011848081,2079204456,정체,136,61,2214762,4549,2833,2895026,2638729000,1547547000
20244,필동,CS100010,커피-음료,77,109,4,4,4064702959,3470040401,594662558,정체,125,59,2529562,4012,2495,3033044,5911800000,3200849000
20244,필동,CS100009,호프-간이주점,53,62,5,5,2958224566,2385881461,572343105,정체,125,59,2529562,4012,2495,3033044,5911800000,3200849000
20244,필동,CS100008,분식전문점,22,28,4,0,1242975716,1053579406,189396310,정체,125,59,2529562,4012,2495,3033044,5911800000,3200849000
